"","Code","Revised.Intervention.Name","Country","adjusted_uc","pin_sum","total_cost","pin_sum_adjusted","total_cost_adjusted","increment","Super_region","NCD_region","SDI","World_bank","iso3","period","life_years_gained","deaths_averted","ICER","ICER_rank"
"3516","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Timor-Leste",63.8970944360365,5941.95789611083,379673.844822747,22595.8668494777,1443810.23794519,1064136.39312244,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",63.7800000000642,25.7820000000001,16684.4840564655,26
"3517","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Timor-Leste",51.5299148677714,7268.76698578393,374558.943971113,40310.244601476,2077183.4726131,1702624.52864199,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",9.07300000003899,3.66599999999997,187658.385168596,31
"3518","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Timor-Leste",61.8358978413257,26040.2520780523,1610222.36726081,28782.1442318963,1779769.73037784,169547.363117026,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",18.4050000000327,6.68599999999967,9212.02733587203,20
"3519","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Timor-Leste",43.285128488928,10189.8411857224,441068.585005764,12868.6506985588,557021.19896625,115952.613960486,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",9.13850000004051,3.69899999999999,12688.363950317,24
"3520","HC53","Screening and brief intervention for alcohol use disorders","Timor-Leste",26.7955557312411,1143.08620436597,30629.6300947012,7129.04465125398,191026.713263182,160397.083168481,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",5.62550000000648,2.39899999999999,28512.5025630249,28
"3521","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Timor-Leste",33.8701374742922,7710.73023221718,261163.492992377,8988.33535165041,304436.15402544,43272.6610330633,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",407.767500000048,157.477,106.120917025163,9
"3522","RH6","Use of percutaneous coronary intervention for acute myocardial infarction where resources permit","Timor-Leste",0.384069355304841,185.622024526412,71.2917312902384,247.169037055965,94.9300527134029,23.6383214231645,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",405.363000000085,161.206,0.0583139591505875,1
"3523","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Timor-Leste",36.0230430861004,39.3697896387418,1418.2196284471,73.7267399270329,2655.86152898922,1237.64190054212,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",14.4695000000414,5.93300000000021,85.5345312926207,8
"3524","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Timor-Leste",9.20470772418592,14.7321802416141,135.605413264085,27.2671115552563,250.985792348907,115.380379084822,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LMIC","TLS","2020-2030",11.7970000000013,4.77000000000001,9.78048479145625,4
"3525","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Togo",13.3259489754222,3631.52160948026,48393.4716710771,22991.8455895595,306388.161177257,257994.68950618,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",123.76099999998,54.146,2084.62027218769,18
"3526","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Togo",18.3231798412056,5247.69310659232,96154.4245435458,12122.3199335161,222119.448234446,125965.0236909,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",1028.58300000002,406.188,122.464617528092,11
"3527","FLH13","Early detection and treatment of early-stage cervical cancer","Togo",76.0417708174126,657.127436785826,49969.1339459015,1807.02699347335,137409.532498579,87440.398552677,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",184.337500000045,69.6850000000009,474.349486960903,15
"3528","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Togo",12.5991414180936,1361.21146075861,17150.0956940275,4911.251085932,61877.5469714229,44727.4512773954,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",5685.00849999991,2201.101,7.86761379114844,3
"3529","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Togo",22.0859384174204,5823.46957427924,128616.790393253,13438.6867865279,296806.008778257,168189.218385004,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",1938.73399999991,765.710000000001,86.7520858379809,9
"3530","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Togo",22.0859384174204,18509.9308720503,408809.193350812,42453.9822155455,937636.036786799,528826.843435986,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",1226.84550000004,464.967,431.045998404828,13
"3531","FLH23","Medical management of acute heart failure","Togo",10.6468432831867,2965.51436518899,31573.3667002061,10782.2795685208,114797.240801547,83223.8741013405,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",7126.24749999988,2758.601,11.6784989717719,5
"3532","FLH24","Management of bowel obstruction","Togo",29.5717997623271,64.6342993953618,1911.35255949794,405.398330692122,11988.3582592091,10077.0056997112,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",453.961999999759,184.274000000001,22.1979057712243,6
"3533","FLH31","Appendectomy","Togo",29.5717997623271,2136.83456969623,63190.0440202753,13160.6969628644,389185.495318493,325995.451298217,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",108.985000000233,46.8980000000014,2991.19558927854,19
"3534","FLH37","Hernia repair including emergency surgery","Togo",29.5717997623271,168.939673432938,4995.85019467178,1060.42412201552,31358.6497993844,26362.7996047126,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",55.1654999999866,25.2590000000019,477.885627878275,16
"3535","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","Togo",29.5717997623271,152.681350478397,4515.06232378885,1712.8857186932,50653.1134889452,46138.0511651563,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",197.53149999958,82.3789999999995,233.573132210581,12
"3536","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","Togo",69.7049565826282,310241.77175059,21625389.2299925,855525.674510676,59634379.9970904,38008990.7670979,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",339.037000000058,128.142000000001,112108.680666391,31
"3537","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Togo",48.821268103006,32675.6121924143,1595264.82327571,118942.030680706,5806900.76857872,4211635.945303,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",9487.4200000001,3672.59,443.91794031496,14
"3538","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Togo",56.6352831455444,20722.1691446447,1173605.91689682,47783.1770166166,2706213.75992976,1532607.84303294,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",1734.12350000014,684.863000000002,883.793941453891,17
"3539","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Togo",56.6352831455444,137110.599052225,7765297.59957796,314472.510732418,17810239.6868208,10044942.0872428,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",973.792999999669,369.06,10315.2744856928,24
"3540","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Togo",3.33148724385556,3940.64050732897,13128.193582787,14427.7389384689,48065.8282311873,34937.6346484003,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",3142.42249999968,1216.373,11.1180576922434,4
"3541","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Togo",62.0271661007005,39758.3099963966,2466095.29802963,92276.1651551305,5723629.02321295,3257533.72518332,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",61.3575000001925,24.0750000000022,53091.0438849871,29
"3542","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Togo",13.9561123726576,111364.086378682,1554209.70377924,261536.811252828,3650037.12743102,2095827.42365178,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",475.511000000106,187.084,4407.526689501,20
"3543","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Togo",59.1526026704692,23306.4150879552,1378635.11137084,53505.0321012585,3164961.90475644,1786326.7933856,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",65.3480000001879,23.9060000000017,27335.6000700933,27
"3544","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Togo",9.23645612759573,59775.2752836622,552111.707672503,138836.194090383,1282354.41563819,730242.707965686,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",9551.84749999997,3698.037,76.4504152694741,8
"3545","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Togo",1.52097761188381,5828.44607851377,8864.93599749146,21191.2003186121,32231.3412535541,23366.4052560627,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",6487.03900000012,2510.926,3.60201399375929,1
"3546","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Togo",8.32871810963889,1274960.21075939,10618784.1964207,4646374.18707453,38698340.8360463,28079556.6396256,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",4396.84800000014,1702.532,6386.29232568984,21
"3547","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Togo",21.1227141159479,15713.7497286052,331917.043206883,60539.0381822931,1278748.79637903,946831.75317215,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",91.7399999998676,36.2900000000014,10320.8170173699,25
"3548","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Togo",25.3472569391375,59471.2511270783,1507433.08281003,229194.618966655,5809454.89601553,4302021.8132055,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",429.90950000001,169.977000000002,10006.8079751794,23
"3549","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Togo",12.6736284695688,39847.158719063,505008.085173342,222682.978368014,2822201.33433323,2317193.24915989,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",61.1350000001432,24.1780000000017,37902.8911287227,28
"3550","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Togo",40.1331568203011,14823.0797825548,594896.985473105,40561.7303911579,1627870.28669111,1032973.30121801,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",152.476500000139,56.679000000001,6774.63937863911,22
"3551","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Togo",86.6031278753865,32176.1288786426,2786553.403812,45773.4304235586,3964122.24826656,1177568.84445455,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",61.3960000000736,24.3020000000026,19179.8951797046,26
"3552","HC53","Screening and brief intervention for alcohol use disorders","Togo",54.9190567014647,8266.79539999107,454004.605311517,51717.7286508262,2840288.87224569,2386284.26693417,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",39.3634999999681,15.8470000000007,60621.750274648,30
"3553","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Togo",32.4964897273453,4866.68008926591,158150.019527106,11178.5690510377,363264.254333466,205114.23480636,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",1799.37649999993,700.737000000003,113.991838176373,10
"3554","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Togo",20.2506552942883,95.0018954357683,1923.85063677377,272.273410471217,5513.7149812529,3589.86434447913,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",116.427500000042,47.0430000000004,30.8334744323966,7
"3555","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Togo",7.7289683554356,18.2248055027817,140.858945014968,50.6602733925179,391.551649928487,250.692704913519,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","TGO","2020-2030",50.8475000000713,20.3710000000012,4.93028575472083,2
"3556","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Tunisia",53.8020069482621,20347.8482783266,1094755.07445271,123008.220991077,6618089.1604553,5523334.08600259,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",223.731000000009,91.4779999999932,24687.3883637152,20
"3557","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Tunisia",72.6327093801539,113436.089958697,8239170.55519103,132107.371351602,9595316.31035697,1356145.75516595,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",1079.14249999984,399.408999999996,1256.68830128194,15
"3558","FLH13","Early detection and treatment of early-stage cervical cancer","Tunisia",144.470799848109,476.894947837218,68897.394557565,839.366298994175,121263.920581235,52366.5260236702,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",43.9025000001503,16.5410000000005,1192.79143610252,14
"3559","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Tunisia",20.7181877111303,86416.4528477128,1790392.29142895,114857.038644258,2379629.68657628,589237.395147328,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",18673.8240000004,6907.07,31.5541902476598,5
"3560","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Tunisia",68.8669169862336,123139.064715496,8480207.7475245,143371.257643863,9873536.49837184,1393328.75084734,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",2299.26400000045,851.06,605.98902555212,11
"3561","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Tunisia",68.8669169862336,255445.292870825,17591729.7786592,297945.976185226,20518620.8083303,2926891.02967108,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",767.448499999899,269.052999999999,3813.79471022677,18
"3562","FLH23","Medical management of acute heart failure","Tunisia",19.9307900461932,135882.641663116,2708248.40190966,181664.779845461,3620722.58588779,912474.183978124,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",23121.6790000002,8565.48,39.4640105494984,6
"3563","FLH24","Management of bowel obstruction","Tunisia",61.9160570777609,356.76839257742,22089.6921583645,957.38627928529,59277.5835136931,37187.8913553286,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",46.6685000000687,13.5229999999993,796.852081281247,12
"3564","FLH31","Appendectomy","Tunisia",61.9160570777609,11164.3230042101,691250.860363234,29613.5567034877,1833554.66712865,1142303.80676542,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",19.3470000000536,6.88799999999774,59042.9424077247,24
"3565","FLH37","Hernia repair including emergency surgery","Tunisia",61.9160570777609,3642.34485530055,225519.631957677,9908.22337926728,613478.124289918,387958.49233224,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",3.8305000002083,1.4130000000002,101281.423394111,26
"3566","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","Tunisia",61.9160570777609,531.84441711865,32929.7092868068,2320.69303719425,143688.162550882,110758.453264075,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",46.8845000003334,16.456999999997,2362.36822965558,16
"3567","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","Tunisia",134.151457001815,1093028.37748162,146631349.383489,1938423.06341597,260042278.243175,113410928.859685,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",81.5730000001167,30.7420000000004,1390299.84013734,31
"3568","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Tunisia",178.01918425436,73006.8788409604,12996625.0162247,89584.1187671132,15947691.7450672,2951066.72884254,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",31488.2299999999,11651.136,93.7196764899947,7
"3569","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Tunisia",94.1535121594587,431541.577546789,40631155.1688636,502411.742651902,47303830.1208307,6672674.95196714,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",1998.05549999988,739.574999999999,3339.58438690394,17
"3570","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Tunisia",94.1535121594587,1892187.3545987,178156085.099183,2207000.19160637,207796819.376338,29640734.277155,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",566.636000000178,198.667999999997,52310.0090307459,23
"3571","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Tunisia",8.07030104223932,76396.808944819,616545.246851131,101829.385090099,821793.792623215,205248.545772085,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",9965.94999999987,3684.676,20.5949804857628,3
"3572","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Tunisia",253.803474205177,636143.754423938,161455494.96672,742135.372846716,188356535.959051,26901040.9923305,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",62.2650000001184,23.7039999999967,432041.130527252,30
"3573","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Tunisia",57.1057816961648,2600031.09354313,148476808.031114,3037356.90005554,173450640.067912,24973832.0367971,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",783.230000000035,301.715999999996,31885.6939044674,22
"3574","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Tunisia",274.037599923572,723.294774810563,198209.964126347,835.827579085961,229048.183722647,30838.2195962993,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",30.8125000007014,10.9209999999995,1000.83471304169,13
"3575","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Tunisia",33.6793051292033,1831497.82595589,61683574.1238409,2140434.1241471,72088333.976109,10404759.8522681,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",31886.4755000005,11799.539,326.306363093279,10
"3576","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Tunisia",2.84725572088474,269709.133787966,767930.874152654,360591.987595377,1026697.59958614,258766.725433482,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",20847.1334999999,7723.223,12.4125806280985,2
"3577","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Tunisia",43.0416055586097,19933230.9931032,857958265.913802,26421706.025323,1137232648.92749,279274383.013689,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",12052.975,4459.64,23170.5768089364,19
"3578","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Tunisia",82.5547427703479,34346.3310682314,2835452.52644305,127672.033416068,10539931.8776307,7704479.35118767,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",47.1895000003681,17.8129999999984,163266.814675459,28
"3579","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Tunisia",106.633209411699,121685.42142378,12975707.0250328,453094.92572127,48314966.0978146,35339259.0727817,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",221.210500000447,83.4649999999973,159753.985785984,27
"3580","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Tunisia",85.9945237191124,119771.830800598,10299721.5446635,642780.213476733,55275578.3140011,44975856.7693375,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",31.4470000002789,11.8700000000007,1430211.36416633,32
"3581","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Tunisia",103.193428462935,170342.220452287,17578197.7404606,187472.891904825,19345970.4595201,1767772.71905949,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",58.4030000001997,20.6239999999978,30268.5259156798,21
"3582","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Tunisia",72.2353999240544,106631.909628409,7702598.63667378,133440.434248754,9639123.13399825,1936524.49732447,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",31.6885000002753,11.9550000000003,61111.2705652727,25
"3583","HC53","Screening and brief intervention for alcohol use disorders","Tunisia",44.7171523339384,8164.1183823327,365076.125375079,48861.2590741204,2184936.36524548,1819860.2398704,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",10.0175000000092,3.83099999999772,181668.104803466,29
"3584","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Tunisia",35.8114082571677,75716.8715172641,2711527.79786026,88263.5383260787,3160841.60521737,449313.807357116,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",1589.58050000014,581.924999999998,282.661876738596,9
"3585","RH6","Use of percutaneous coronary intervention for acute myocardial infarction where resources permit","Tunisia",0.511165211441561,10766.6296262811,5503.52650943094,14312.9239262354,7316.26878510111,1812.74227567017,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",5329.14850000007,1969.943,0.340156082284092,1
"3586","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Tunisia",58.3129464943636,985.581360777777,57472.1531568766,1789.15668453721,104330.998015451,46858.8448585746,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",183.574000000418,72.495999999998,255.258614283438,8
"3587","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Tunisia",11.2902567494446,348.986996276339,3940.15279017735,636.300485253451,7183.99584830767,3243.84305813032,"North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC","TUN","2020-2030",141.228500000248,53.8729999999989,22.968756717834,4
"3588","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Turkey",45.1648390410517,580994.508725013,26240523.4703001,1273592.97595572,57521621.7628539,31281098.2925538,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",1949.98450000038,1438.871,16041.7163790521,21
"3589","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Turkey",60.9725327054197,2778957.68972862,169440088.623956,3006985.99074661,183343551.665537,13903463.0415806,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",19766.0300000037,7453.2,703.401899196655,14
"3590","FLH13","Early detection and treatment of early-stage cervical cancer","Turkey",120.470301401629,8002.85565778886,964106.433167557,9684.09003574896,1166645.24540719,202538.812239634,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",240.073999998705,89.057999999996,843.651591762232,15
"3591","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Turkey",43.4968467138137,1118309.19760114,48642923.7467049,1303021.00663647,56677304.9905455,8034381.24384065,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",96873.6965000004,37006.123,82.9366642764646,5
"3592","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Turkey",58.3557423149782,3062806.9494705,178732373.103825,3313185.26339881,193343385.472684,14611012.3688593,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",52589.8980000044,19835.64,277.829258555665,12
"3593","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Turkey",58.3557423149782,3789218.26771894,221122644.806215,4105189.23421404,239561365.106017,18438720.2998025,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",4318.09350000052,1591.323,4270.10677276913,18
"3594","FLH23","Medical management of acute heart failure","Turkey",45.9776741112542,1888840.60608568,86844497.8347115,2206525.76682425,101450922.625131,14606424.7904191,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",126658.8,48667.436,115.32104196802,6
"3595","FLH24","Management of bowel obstruction","Turkey",51.6301291721268,15329.5355927399,791465.902801874,17773.5067377239,917648.44871035,126182.545908476,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",743.024500001144,258.152999999975,169.822860360972,7
"3596","FLH31","Appendectomy","Turkey",51.6301291721268,597415.430670486,30844635.854939,691146.310473853,35683973.2866039,4839337.43166493,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",69.9795000002752,26.3449999999872,69153.6440192614,26
"3597","FLH37","Hernia repair including emergency surgery","Turkey",51.6301291721268,400507.351083647,20678246.270835,466418.362197127,24081240.2884895,3402994.01765446,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",98.5320000038668,35.427999999998,34536.9424909766,23
