measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Guatemala,Female,Age-standardized,Alcohol use disorders,Rate,2017,94.7429836403,132.091659952,64.0409775684
YLDs (Years Lived with Disability),Guatemala,Male,Age-standardized,Major depressive disorder,Rate,2017,337.994973965,459.966503796,231.57378378299998
YLDs (Years Lived with Disability),Guatemala,Female,Age-standardized,Major depressive disorder,Rate,2017,577.0447548909999,786.7089791660001,398.058424254
YLDs (Years Lived with Disability),Guatemala,Male,Age-standardized,Bipolar disorder,Rate,2017,138.254563504,206.953459575,85.8968655848
YLDs (Years Lived with Disability),Guatemala,Female,Age-standardized,Bipolar disorder,Rate,2017,154.06461429799998,232.18018651100002,97.0451330792
YLDs (Years Lived with Disability),Belize,Male,Age-standardized,Major depressive disorder,Rate,2017,305.029202989,415.530483325,209.34626830500002
YLDs (Years Lived with Disability),Belize,Female,Age-standardized,Major depressive disorder,Rate,2017,439.219074556,597.4707467869999,305.498868024
YLDs (Years Lived with Disability),Belize,Male,Age-standardized,Bipolar disorder,Rate,2017,163.95256689800001,246.95492976,102.275041871
YLDs (Years Lived with Disability),Belize,Female,Age-standardized,Bipolar disorder,Rate,2017,184.06567191300002,275.129800514,113.20797751999999
YLDs (Years Lived with Disability),Uruguay,Male,Age-standardized,Major depressive disorder,Rate,2017,290.381574268,398.264067372,200.61886110799998
YLDs (Years Lived with Disability),Uruguay,Female,Age-standardized,Major depressive disorder,Rate,2017,517.730292156,705.764441962,356.675245555
YLDs (Years Lived with Disability),Uruguay,Male,Age-standardized,Bipolar disorder,Rate,2017,137.061784814,204.381627161,85.0108146205
YLDs (Years Lived with Disability),Uruguay,Female,Age-standardized,Bipolar disorder,Rate,2017,155.661725995,233.71916185900002,97.6582018317
YLDs (Years Lived with Disability),South Korea,Male,Age-standardized,Schizophrenia,Rate,2017,150.286466137,188.7663902,110.436288469
YLDs (Years Lived with Disability),South Korea,Female,Age-standardized,Schizophrenia,Rate,2017,162.135851234,204.083108561,118.93424758200001
YLDs (Years Lived with Disability),South Korea,Male,Age-standardized,Alcohol use disorders,Rate,2017,270.751197021,385.17187752,183.570255653
YLDs (Years Lived with Disability),South Korea,Female,Age-standardized,Alcohol use disorders,Rate,2017,98.3587695236,139.798908352,65.23200162570001
YLDs (Years Lived with Disability),South Korea,Male,Age-standardized,Major depressive disorder,Rate,2017,266.241462152,361.522716193,185.944710238
YLDs (Years Lived with Disability),South Korea,Female,Age-standardized,Major depressive disorder,Rate,2017,542.7447821960001,730.411561497,373.70601660200003
YLDs (Years Lived with Disability),South Korea,Male,Age-standardized,Bipolar disorder,Rate,2017,104.636055884,155.885446653,65.34711106900001
YLDs (Years Lived with Disability),South Korea,Female,Age-standardized,Bipolar disorder,Rate,2017,111.16406992,166.176935287,68.1172392011
YLDs (Years Lived with Disability),Bolivia,Male,Age-standardized,Major depressive disorder,Rate,2017,299.02410621300004,402.48540583999994,204.668771155
YLDs (Years Lived with Disability),Bolivia,Female,Age-standardized,Major depressive disorder,Rate,2017,545.3419569270001,741.67225548,378.669193498
YLDs (Years Lived with Disability),Bolivia,Male,Age-standardized,Bipolar disorder,Rate,2017,164.428674871,248.16919023399998,103.04641927799999
YLDs (Years Lived with Disability),Bolivia,Female,Age-standardized,Bipolar disorder,Rate,2017,175.073238825,259.586133542,107.29103903000001
YLDs (Years Lived with Disability),Costa Rica,Male,Age-standardized,Major depressive disorder,Rate,2017,321.826301742,435.267756068,223.44203317600002
YLDs (Years Lived with Disability),Costa Rica,Female,Age-standardized,Major depressive disorder,Rate,2017,467.493553587,642.901954664,326.569221452
YLDs (Years Lived with Disability),Antigua and Barbuda,Male,Age-standardized,Schizophrenia,Rate,2017,136.487201833,172.678261859,99.96599436720001
YLDs (Years Lived with Disability),Antigua and Barbuda,Female,Age-standardized,Schizophrenia,Rate,2017,118.160003549,150.843051396,85.9315903831
YLDs (Years Lived with Disability),Antigua and Barbuda,Male,Age-standardized,Alcohol use disorders,Rate,2017,311.94887178700003,438.082942426,213.108585154
YLDs (Years Lived with Disability),Antigua and Barbuda,Female,Age-standardized,Alcohol use disorders,Rate,2017,109.67967860399999,153.258369366,74.2334266709
YLDs (Years Lived with Disability),United States,Male,Age-standardized,Major depressive disorder,Rate,2017,401.95212018,548.734831687,282.026906033
YLDs (Years Lived with Disability),United States,Female,Age-standardized,Major depressive disorder,Rate,2017,751.354114676,1020.3018554299999,522.6397002350001
YLDs (Years Lived with Disability),United States,Male,Age-standardized,Bipolar disorder,Rate,2017,118.56700661,176.476958977,76.3685918915
YLDs (Years Lived with Disability),United States,Female,Age-standardized,Bipolar disorder,Rate,2017,121.555009438,180.973893331,78.5401544371
YLDs (Years Lived with Disability),Tanzania,Male,Age-standardized,Schizophrenia,Rate,2017,103.98969548500001,132.724961894,76.62800244019999
YLDs (Years Lived with Disability),Tanzania,Female,Age-standardized,Schizophrenia,Rate,2017,102.95628245600001,130.513940115,74.9601497061
YLDs (Years Lived with Disability),Tanzania,Male,Age-standardized,Alcohol use disorders,Rate,2017,209.04353133100003,288.194474482,143.54952144700002
YLDs (Years Lived with Disability),Tanzania,Female,Age-standardized,Alcohol use disorders,Rate,2017,99.2099737079,138.892892331,67.3151528634
YLDs (Years Lived with Disability),Samoa,Male,Age-standardized,Major depressive disorder,Rate,2017,277.356654482,377.155945684,191.74095997100002
YLDs (Years Lived with Disability),Samoa,Female,Age-standardized,Major depressive disorder,Rate,2017,312.621935548,425.482643078,215.721833577
YLDs (Years Lived with Disability),Samoa,Male,Age-standardized,Bipolar disorder,Rate,2017,90.8068685562,137.141768957,56.5820411402
YLDs (Years Lived with Disability),Samoa,Female,Age-standardized,Bipolar disorder,Rate,2017,90.8833851599,137.787872367,56.2404239429
YLDs (Years Lived with Disability),Costa Rica,Male,Age-standardized,Bipolar disorder,Rate,2017,153.711081207,230.02518100499998,95.480514961
YLDs (Years Lived with Disability),Costa Rica,Female,Age-standardized,Bipolar disorder,Rate,2017,174.675632772,261.104383198,109.398865412
YLDs (Years Lived with Disability),Tunisia,Male,Age-standardized,Schizophrenia,Rate,2017,120.18211017499999,150.57038006899998,87.5954010042
YLDs (Years Lived with Disability),Tunisia,Female,Age-standardized,Schizophrenia,Rate,2017,118.120163302,149.789148419,86.2846227479
YLDs (Years Lived with Disability),Tunisia,Male,Age-standardized,Alcohol use disorders,Rate,2017,71.97560717729999,102.284638766,47.6422771357
YLDs (Years Lived with Disability),Tunisia,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.763764724999994,72.2841672289,34.3794318441
YLDs (Years Lived with Disability),Tunisia,Male,Age-standardized,Major depressive disorder,Rate,2017,461.730183767,626.584955755,317.326427168
YLDs (Years Lived with Disability),Tunisia,Female,Age-standardized,Major depressive disorder,Rate,2017,632.895236454,863.918576008,442.676918053
YLDs (Years Lived with Disability),Tunisia,Male,Age-standardized,Bipolar disorder,Rate,2017,153.285328947,229.41995659300002,94.98415330979999
YLDs (Years Lived with Disability),Tunisia,Female,Age-standardized,Bipolar disorder,Rate,2017,170.365207314,252.178761971,106.492046941
YLDs (Years Lived with Disability),Maldives,Male,Age-standardized,Major depressive disorder,Rate,2017,269.64942916900003,372.183709911,189.36037258
YLDs (Years Lived with Disability),Maldives,Female,Age-standardized,Major depressive disorder,Rate,2017,370.402783177,511.558540427,257.709079838
YLDs (Years Lived with Disability),Maldives,Male,Age-standardized,Bipolar disorder,Rate,2017,112.674715129,169.440811076,70.0366144846
YLDs (Years Lived with Disability),Maldives,Female,Age-standardized,Bipolar disorder,Rate,2017,109.36378950100001,164.73445894,68.8673953114
YLDs (Years Lived with Disability),Cuba,Male,Age-standardized,Schizophrenia,Rate,2017,134.078754971,170.17326465000002,96.5892246033
YLDs (Years Lived with Disability),Cuba,Female,Age-standardized,Schizophrenia,Rate,2017,116.08636057499999,146.050107278,86.897817605
YLDs (Years Lived with Disability),Cuba,Male,Age-standardized,Alcohol use disorders,Rate,2017,240.739826454,333.632188907,165.35404871199998
YLDs (Years Lived with Disability),Cuba,Female,Age-standardized,Alcohol use disorders,Rate,2017,89.2039932364,124.96997857800001,59.8421947878
YLDs (Years Lived with Disability),Cuba,Male,Age-standardized,Major depressive disorder,Rate,2017,361.749220596,491.015508813,248.896075666
YLDs (Years Lived with Disability),Cuba,Female,Age-standardized,Major depressive disorder,Rate,2017,556.3500536309999,762.290790456,384.76187337700003
YLDs (Years Lived with Disability),Cuba,Male,Age-standardized,Bipolar disorder,Rate,2017,175.631576566,262.15023214300004,110.174745664
YLDs (Years Lived with Disability),Cuba,Female,Age-standardized,Bipolar disorder,Rate,2017,194.259737091,296.487120681,121.419114281
YLDs (Years Lived with Disability),Uganda,Male,Age-standardized,Schizophrenia,Rate,2017,99.60695778319999,125.401020167,73.1246314814
YLDs (Years Lived with Disability),Uganda,Female,Age-standardized,Schizophrenia,Rate,2017,100.257513119,128.480551082,74.5368878145
YLDs (Years Lived with Disability),Uganda,Male,Age-standardized,Alcohol use disorders,Rate,2017,120.344113333,166.08267791900002,83.3887790987
YLDs (Years Lived with Disability),Uganda,Female,Age-standardized,Alcohol use disorders,Rate,2017,130.863932122,182.383118028,89.70736212
YLDs (Years Lived with Disability),Singapore,Male,Age-standardized,Major depressive disorder,Rate,2017,276.424096602,374.923058138,190.45354248
YLDs (Years Lived with Disability),Singapore,Female,Age-standardized,Major depressive disorder,Rate,2017,486.18367644399996,668.379523946,335.075238862
YLDs (Years Lived with Disability),Singapore,Male,Age-standardized,Bipolar disorder,Rate,2017,128.360744883,191.856988861,80.2966598744
YLDs (Years Lived with Disability),Singapore,Female,Age-standardized,Bipolar disorder,Rate,2017,144.780245194,215.87031308800002,89.2079905512
YLDs (Years Lived with Disability),Myanmar,Male,Age-standardized,Schizophrenia,Rate,2017,141.613300573,178.357875126,103.758136768
YLDs (Years Lived with Disability),Myanmar,Female,Age-standardized,Schizophrenia,Rate,2017,126.016829251,159.39398807999999,93.2104723285
YLDs (Years Lived with Disability),Myanmar,Male,Age-standardized,Alcohol use disorders,Rate,2017,117.44357656499999,162.789424883,79.44767441190001
YLDs (Years Lived with Disability),Myanmar,Female,Age-standardized,Alcohol use disorders,Rate,2017,55.4239275804,77.5654171084,37.447938482000005
YLDs (Years Lived with Disability),Uganda,Male,Age-standardized,Major depressive disorder,Rate,2017,651.898512996,894.1555711870001,450.813231233
YLDs (Years Lived with Disability),Uganda,Female,Age-standardized,Major depressive disorder,Rate,2017,860.5682315089999,1163.57536495,591.864012697
YLDs (Years Lived with Disability),Uganda,Male,Age-standardized,Bipolar disorder,Rate,2017,117.977510224,176.21159698099999,74.10833513
YLDs (Years Lived with Disability),Uganda,Female,Age-standardized,Bipolar disorder,Rate,2017,125.831450098,192.429367922,78.9635016287
YLDs (Years Lived with Disability),The Bahamas,Male,Age-standardized,Schizophrenia,Rate,2017,134.55451312,171.106041797,97.5560305757
YLDs (Years Lived with Disability),The Bahamas,Female,Age-standardized,Schizophrenia,Rate,2017,115.685954139,147.132664121,85.3645563493
YLDs (Years Lived with Disability),The Bahamas,Male,Age-standardized,Alcohol use disorders,Rate,2017,294.104737711,407.134158557,198.52972597800002
YLDs (Years Lived with Disability),The Bahamas,Female,Age-standardized,Alcohol use disorders,Rate,2017,115.380677034,161.980491897,76.6597367227
YLDs (Years Lived with Disability),The Bahamas,Male,Age-standardized,Major depressive disorder,Rate,2017,230.972675971,317.618420584,160.62871697399999
YLDs (Years Lived with Disability),The Bahamas,Female,Age-standardized,Major depressive disorder,Rate,2017,410.229940518,558.899651684,282.69287186599996
YLDs (Years Lived with Disability),The Bahamas,Male,Age-standardized,Bipolar disorder,Rate,2017,164.85595898100001,245.077103265,103.032150871
YLDs (Years Lived with Disability),The Bahamas,Female,Age-standardized,Bipolar disorder,Rate,2017,183.955825213,275.85885554099997,114.53196525199999
YLDs (Years Lived with Disability),Finland,Male,Age-standardized,Schizophrenia,Rate,2017,150.970831102,188.907204258,113.37772563300001
YLDs (Years Lived with Disability),Finland,Female,Age-standardized,Schizophrenia,Rate,2017,147.363306505,185.47041102,110.47920593299999
YLDs (Years Lived with Disability),Finland,Male,Age-standardized,Alcohol use disorders,Rate,2017,355.209208326,495.564911474,241.97141159699999
YLDs (Years Lived with Disability),Finland,Female,Age-standardized,Alcohol use disorders,Rate,2017,117.752923924,164.029665155,80.1363331097
YLDs (Years Lived with Disability),Myanmar,Male,Age-standardized,Major depressive disorder,Rate,2017,144.450459969,200.28424171300003,101.18644261
YLDs (Years Lived with Disability),Myanmar,Female,Age-standardized,Major depressive disorder,Rate,2017,136.213907777,188.890846428,92.9850537973
YLDs (Years Lived with Disability),Myanmar,Male,Age-standardized,Bipolar disorder,Rate,2017,101.082429736,151.496194895,62.5525386403
YLDs (Years Lived with Disability),Myanmar,Female,Age-standardized,Bipolar disorder,Rate,2017,101.583355,151.41024151300002,63.4955998029
YLDs (Years Lived with Disability),Samoa,Male,Age-standardized,Schizophrenia,Rate,2017,150.954919478,190.52624215,111.664974317
YLDs (Years Lived with Disability),Samoa,Female,Age-standardized,Schizophrenia,Rate,2017,139.831902865,174.462388296,102.923092811
YLDs (Years Lived with Disability),Samoa,Male,Age-standardized,Alcohol use disorders,Rate,2017,132.588401237,186.733229654,87.6595833339
YLDs (Years Lived with Disability),Samoa,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.4788172955,111.344816036,53.504137945400004
YLDs (Years Lived with Disability),Portugal,Male,Age-standardized,Schizophrenia,Rate,2017,150.507758398,188.313893786,112.051807816
YLDs (Years Lived with Disability),Portugal,Female,Age-standardized,Schizophrenia,Rate,2017,140.875756622,178.197661783,104.070606897
YLDs (Years Lived with Disability),Portugal,Male,Age-standardized,Alcohol use disorders,Rate,2017,194.604217826,274.57252159,130.869254702
YLDs (Years Lived with Disability),Portugal,Female,Age-standardized,Alcohol use disorders,Rate,2017,40.6107354055,56.522132292100004,26.620802034599997
YLDs (Years Lived with Disability),Zambia,Male,Age-standardized,Major depressive disorder,Rate,2017,457.524691324,623.9357567669999,314.044154196
YLDs (Years Lived with Disability),Zambia,Female,Age-standardized,Major depressive disorder,Rate,2017,543.969647362,734.369437597,380.79836968
YLDs (Years Lived with Disability),Zambia,Male,Age-standardized,Bipolar disorder,Rate,2017,118.191140326,175.982363873,74.6435368274
YLDs (Years Lived with Disability),Zambia,Female,Age-standardized,Bipolar disorder,Rate,2017,124.277885191,190.25933371300002,77.6258844173
YLDs (Years Lived with Disability),Zambia,Male,Age-standardized,Schizophrenia,Rate,2017,103.831850629,131.580763837,76.764771061
YLDs (Years Lived with Disability),Zambia,Female,Age-standardized,Schizophrenia,Rate,2017,102.635016593,130.360315485,75.6627561768
YLDs (Years Lived with Disability),Zambia,Male,Age-standardized,Alcohol use disorders,Rate,2017,219.406134687,305.580298009,147.474003681
YLDs (Years Lived with Disability),Zambia,Female,Age-standardized,Alcohol use disorders,Rate,2017,100.821054649,139.7761629,68.9137778696
YLDs (Years Lived with Disability),Central African Republic,Male,Age-standardized,Schizophrenia,Rate,2017,92.5143878796,117.38308187,66.3754362162
YLDs (Years Lived with Disability),Central African Republic,Female,Age-standardized,Schizophrenia,Rate,2017,91.9338520213,115.954971754,68.6332764402
YLDs (Years Lived with Disability),Central African Republic,Male,Age-standardized,Alcohol use disorders,Rate,2017,173.067945241,242.08363110000002,118.02806901899999
YLDs (Years Lived with Disability),Central African Republic,Female,Age-standardized,Alcohol use disorders,Rate,2017,102.19570138300001,142.177696748,70.15926285820001
YLDs (Years Lived with Disability),Central African Republic,Male,Age-standardized,Major depressive disorder,Rate,2017,555.343509978,755.92963033,387.345126891
YLDs (Years Lived with Disability),Central African Republic,Female,Age-standardized,Major depressive disorder,Rate,2017,685.015943007,925.3775447859999,470.401534666
YLDs (Years Lived with Disability),Barbados,Male,Age-standardized,Major depressive disorder,Rate,2017,270.124142765,366.314663199,190.01307674699999
YLDs (Years Lived with Disability),Barbados,Female,Age-standardized,Major depressive disorder,Rate,2017,423.937217837,585.023902723,292.985108845
YLDs (Years Lived with Disability),Barbados,Male,Age-standardized,Bipolar disorder,Rate,2017,171.72186156400002,259.842933715,106.537352808
YLDs (Years Lived with Disability),Barbados,Female,Age-standardized,Bipolar disorder,Rate,2017,188.194183947,282.767671673,118.030719755
YLDs (Years Lived with Disability),Solomon Islands,Male,Age-standardized,Schizophrenia,Rate,2017,136.615318772,171.735030963,97.9621611561
YLDs (Years Lived with Disability),Solomon Islands,Female,Age-standardized,Schizophrenia,Rate,2017,125.959624063,161.204391572,91.33897152419999
YLDs (Years Lived with Disability),Solomon Islands,Male,Age-standardized,Alcohol use disorders,Rate,2017,140.493618556,195.71706530699998,95.6298037033
YLDs (Years Lived with Disability),Solomon Islands,Female,Age-standardized,Alcohol use disorders,Rate,2017,79.9984426174,111.62109582400001,54.5728788489
YLDs (Years Lived with Disability),Cambodia,Male,Age-standardized,Schizophrenia,Rate,2017,138.34432690199998,172.70348154,100.74967682200001
YLDs (Years Lived with Disability),Cambodia,Female,Age-standardized,Schizophrenia,Rate,2017,123.55679917200001,155.331532121,91.5673206041
YLDs (Years Lived with Disability),Cambodia,Male,Age-standardized,Alcohol use disorders,Rate,2017,112.82407482400001,156.808813463,76.9399341845
YLDs (Years Lived with Disability),Cambodia,Female,Age-standardized,Alcohol use disorders,Rate,2017,55.1649792109,77.4060255136,36.5257241306
YLDs (Years Lived with Disability),France,Male,Age-standardized,Schizophrenia,Rate,2017,153.200940103,194.139528031,113.16119323200002
YLDs (Years Lived with Disability),France,Female,Age-standardized,Schizophrenia,Rate,2017,143.321306437,180.66830587299998,105.24310649299998
YLDs (Years Lived with Disability),France,Male,Age-standardized,Alcohol use disorders,Rate,2017,186.517383417,262.66542602600003,123.18106741999999
YLDs (Years Lived with Disability),France,Female,Age-standardized,Alcohol use disorders,Rate,2017,71.1206980403,99.7397110485,46.623094020399996
YLDs (Years Lived with Disability),France,Male,Age-standardized,Major depressive disorder,Rate,2017,380.112207538,515.402795131,262.846404208
YLDs (Years Lived with Disability),France,Female,Age-standardized,Major depressive disorder,Rate,2017,695.907316437,953.9914965800001,477.297688473
YLDs (Years Lived with Disability),France,Male,Age-standardized,Bipolar disorder,Rate,2017,155.862549376,230.794411713,97.71328572270001
YLDs (Years Lived with Disability),France,Female,Age-standardized,Bipolar disorder,Rate,2017,198.675422762,299.328034254,123.94410219
YLDs (Years Lived with Disability),Spain,Male,Age-standardized,Schizophrenia,Rate,2017,179.310630892,217.40708003400002,133.465782575
YLDs (Years Lived with Disability),Spain,Female,Age-standardized,Schizophrenia,Rate,2017,150.626486064,180.570868703,114.554767575
YLDs (Years Lived with Disability),Spain,Male,Age-standardized,Alcohol use disorders,Rate,2017,120.73222069,173.69051581,79.68074276189999
YLDs (Years Lived with Disability),Spain,Female,Age-standardized,Alcohol use disorders,Rate,2017,41.513678819599996,58.490300770199994,27.326383490700003
YLDs (Years Lived with Disability),Spain,Male,Age-standardized,Major depressive disorder,Rate,2017,264.67650212300003,362.961969423,181.51658319
YLDs (Years Lived with Disability),Spain,Female,Age-standardized,Major depressive disorder,Rate,2017,569.7603101860001,778.070639244,402.08505906899995
YLDs (Years Lived with Disability),Spain,Male,Age-standardized,Bipolar disorder,Rate,2017,162.666875479,242.84649776900002,98.58922987300001
YLDs (Years Lived with Disability),Spain,Female,Age-standardized,Bipolar disorder,Rate,2017,203.751557404,305.74445435,128.384497796
YLDs (Years Lived with Disability),Congo,Male,Age-standardized,Schizophrenia,Rate,2017,105.773587889,133.279773598,77.7721352477
YLDs (Years Lived with Disability),Congo,Female,Age-standardized,Schizophrenia,Rate,2017,103.935197199,131.453018626,75.827337437
YLDs (Years Lived with Disability),Congo,Male,Age-standardized,Alcohol use disorders,Rate,2017,174.103303738,243.83126505799999,117.493573259
YLDs (Years Lived with Disability),Congo,Female,Age-standardized,Alcohol use disorders,Rate,2017,108.049304434,149.368546546,72.2759893569
YLDs (Years Lived with Disability),Congo,Male,Age-standardized,Major depressive disorder,Rate,2017,486.292762044,659.831982391,339.21335452
YLDs (Years Lived with Disability),Congo,Female,Age-standardized,Major depressive disorder,Rate,2017,663.9890048039999,898.871298296,462.10581677600004
YLDs (Years Lived with Disability),Congo,Male,Age-standardized,Bipolar disorder,Rate,2017,119.10309781400001,178.739843043,74.809173442
YLDs (Years Lived with Disability),Congo,Female,Age-standardized,Bipolar disorder,Rate,2017,124.78099926799999,188.275865259,78.67384981
YLDs (Years Lived with Disability),Sweden,Male,Age-standardized,Schizophrenia,Rate,2017,165.499049607,206.670669946,122.70491134400001
YLDs (Years Lived with Disability),Sweden,Female,Age-standardized,Schizophrenia,Rate,2017,150.941237675,189.820148358,113.691635303
YLDs (Years Lived with Disability),Sweden,Male,Age-standardized,Alcohol use disorders,Rate,2017,212.05973453599998,297.917227277,143.23568657
YLDs (Years Lived with Disability),Sweden,Female,Age-standardized,Alcohol use disorders,Rate,2017,77.790813729,111.38813493600001,52.6091702429
YLDs (Years Lived with Disability),Sweden,Male,Age-standardized,Major depressive disorder,Rate,2017,379.2144104,516.2011599709999,258.004450111
YLDs (Years Lived with Disability),Sweden,Female,Age-standardized,Major depressive disorder,Rate,2017,767.065689926,1049.97290588,531.689423596
YLDs (Years Lived with Disability),Sweden,Male,Age-standardized,Bipolar disorder,Rate,2017,170.18200139200002,253.35696568999998,106.59882442
YLDs (Years Lived with Disability),Sweden,Female,Age-standardized,Bipolar disorder,Rate,2017,229.294497475,342.675573617,144.416135614
YLDs (Years Lived with Disability),Germany,Male,Age-standardized,Schizophrenia,Rate,2017,139.64574428999998,176.430742718,103.269335303
YLDs (Years Lived with Disability),Germany,Female,Age-standardized,Schizophrenia,Rate,2017,149.04409246199998,188.312447258,109.897986254
YLDs (Years Lived with Disability),Germany,Male,Age-standardized,Alcohol use disorders,Rate,2017,237.89273048899997,334.83570338199996,161.830300884
YLDs (Years Lived with Disability),Germany,Female,Age-standardized,Alcohol use disorders,Rate,2017,84.98003573870001,117.822870748,57.4562357069
YLDs (Years Lived with Disability),Germany,Male,Age-standardized,Major depressive disorder,Rate,2017,308.663745032,418.998638837,212.131385405
YLDs (Years Lived with Disability),Germany,Female,Age-standardized,Major depressive disorder,Rate,2017,525.538022573,710.6958485819999,363.648783292
YLDs (Years Lived with Disability),Germany,Male,Age-standardized,Bipolar disorder,Rate,2017,115.006314743,172.03973460699999,72.2477123772
YLDs (Years Lived with Disability),Germany,Female,Age-standardized,Bipolar disorder,Rate,2017,171.058975393,258.326527963,109.276629671
YLDs (Years Lived with Disability),Democratic Republic of the Congo,Male,Age-standardized,Major depressive disorder,Rate,2017,495.51182016900003,675.493434801,341.810105621
YLDs (Years Lived with Disability),Democratic Republic of the Congo,Female,Age-standardized,Major depressive disorder,Rate,2017,636.8331650470001,861.061725651,444.697532721
YLDs (Years Lived with Disability),Democratic Republic of the Congo,Male,Age-standardized,Bipolar disorder,Rate,2017,119.74659063099999,179.569832056,75.0707325475
YLDs (Years Lived with Disability),Democratic Republic of the Congo,Female,Age-standardized,Bipolar disorder,Rate,2017,127.79744011899999,192.221027262,79.5360079658
YLDs (Years Lived with Disability),Guinea,Male,Age-standardized,Schizophrenia,Rate,2017,103.20910251,131.347990776,75.9428827668
YLDs (Years Lived with Disability),Guinea,Female,Age-standardized,Schizophrenia,Rate,2017,104.520709516,132.173716446,76.8076958555
YLDs (Years Lived with Disability),Guinea,Male,Age-standardized,Alcohol use disorders,Rate,2017,106.45116217299999,146.574526352,72.803108376
YLDs (Years Lived with Disability),Guinea,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.0729966548,113.298657407,54.0380736564
YLDs (Years Lived with Disability),Northern Mariana Islands,Male,Age-standardized,Schizophrenia,Rate,2017,163.11775316199999,205.242388179,121.42638694700001
YLDs (Years Lived with Disability),Northern Mariana Islands,Female,Age-standardized,Schizophrenia,Rate,2017,151.786963664,192.82981368,112.360864888
YLDs (Years Lived with Disability),Northern Mariana Islands,Male,Age-standardized,Alcohol use disorders,Rate,2017,193.452318767,267.201298845,131.870976691
YLDs (Years Lived with Disability),Northern Mariana Islands,Female,Age-standardized,Alcohol use disorders,Rate,2017,81.5128000705,113.42856065299999,55.834545742
YLDs (Years Lived with Disability),Equatorial Guinea,Male,Age-standardized,Schizophrenia,Rate,2017,114.930930782,145.089138758,84.5295400083
YLDs (Years Lived with Disability),Equatorial Guinea,Female,Age-standardized,Schizophrenia,Rate,2017,112.66875973500001,141.809798113,81.53244153930001
YLDs (Years Lived with Disability),Equatorial Guinea,Male,Age-standardized,Alcohol use disorders,Rate,2017,182.434385734,256.7312458,122.241326219
YLDs (Years Lived with Disability),Equatorial Guinea,Female,Age-standardized,Alcohol use disorders,Rate,2017,104.89030108699998,147.406775368,71.697274761
YLDs (Years Lived with Disability),Equatorial Guinea,Male,Age-standardized,Major depressive disorder,Rate,2017,520.864223699,707.2770535440001,361.740166988
YLDs (Years Lived with Disability),Equatorial Guinea,Female,Age-standardized,Major depressive disorder,Rate,2017,682.470420373,932.549354588,478.71931301499995
YLDs (Years Lived with Disability),Guyana,Male,Age-standardized,Major depressive disorder,Rate,2017,509.13787308599996,689.609513079,354.134789324
YLDs (Years Lived with Disability),Guyana,Female,Age-standardized,Major depressive disorder,Rate,2017,762.742289623,1037.77103102,525.258872791
YLDs (Years Lived with Disability),Guyana,Male,Age-standardized,Bipolar disorder,Rate,2017,159.400216379,240.628599651,98.7467987253
YLDs (Years Lived with Disability),Guyana,Female,Age-standardized,Bipolar disorder,Rate,2017,175.447177015,262.150359522,109.702884636
YLDs (Years Lived with Disability),Greece,Male,Age-standardized,Bipolar disorder,Rate,2017,156.250274491,233.59605164899997,99.0304963447
YLDs (Years Lived with Disability),Greece,Female,Age-standardized,Bipolar disorder,Rate,2017,200.632404725,298.358560228,125.340305386
YLDs (Years Lived with Disability),Equatorial Guinea,Male,Age-standardized,Bipolar disorder,Rate,2017,120.197870119,179.646248348,76.7394159592
YLDs (Years Lived with Disability),Equatorial Guinea,Female,Age-standardized,Bipolar disorder,Rate,2017,126.65170707000001,189.446503615,79.92794322830001
YLDs (Years Lived with Disability),Switzerland,Male,Age-standardized,Bipolar disorder,Rate,2017,156.885541319,233.791976496,97.97284659939999
YLDs (Years Lived with Disability),Switzerland,Female,Age-standardized,Bipolar disorder,Rate,2017,199.046201477,293.59669104399995,123.19917058200001
YLDs (Years Lived with Disability),Guatemala,Male,Age-standardized,Schizophrenia,Rate,2017,125.573605401,157.98677621899998,92.2762276416
YLDs (Years Lived with Disability),Guatemala,Female,Age-standardized,Schizophrenia,Rate,2017,112.87725952000001,142.39326950499998,82.866450491
YLDs (Years Lived with Disability),Guinea-Bissau,Male,Age-standardized,Schizophrenia,Rate,2017,99.2223607171,125.908630647,72.5393073263
YLDs (Years Lived with Disability),Guinea-Bissau,Female,Age-standardized,Schizophrenia,Rate,2017,102.958525176,129.730416171,75.0632855386
YLDs (Years Lived with Disability),Guinea-Bissau,Male,Age-standardized,Alcohol use disorders,Rate,2017,111.41934542300001,153.66049920400002,76.6613740622
YLDs (Years Lived with Disability),Guinea-Bissau,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.70258094200001,113.19083943800001,55.1495762952
YLDs (Years Lived with Disability),Guinea-Bissau,Male,Age-standardized,Major depressive disorder,Rate,2017,357.71543524000003,485.32119020399995,248.896791589
YLDs (Years Lived with Disability),Guinea-Bissau,Female,Age-standardized,Major depressive disorder,Rate,2017,634.739081987,855.2041743269999,440.08880089199994
YLDs (Years Lived with Disability),Guinea-Bissau,Male,Age-standardized,Bipolar disorder,Rate,2017,118.442862605,176.355796672,73.6041932187
YLDs (Years Lived with Disability),Guinea-Bissau,Female,Age-standardized,Bipolar disorder,Rate,2017,126.55353144600001,192.39994186799998,79.4037382482
